44	38	39387	39513
44	22	39490	40967
44	11	39510	40934
44	23	39513	39798
44	3	39517	40879
23	12	39678	39830
38	23	39744	39863
22	18	39754	39787
43	23	39832	39861
23	20	39837	39881
45	23	39841	39881
11	9	39981	39987
22	18	40002	40135
25	22	40028	40252
9	3	40086	40087
39	13	40115	40911
39	16	40118	41278
39	28	40123	40136
45	42	40135	40135
39	11	40137	40314
44	39	40151	40174
39	3	40166	40167
43	39	40168	40222
39	10	40169	40170
45	22	40278	40298
11	1	40346	40492
45	11	40361	40362
25	22	40385	41098
20	10	40405	41397
22	20	40481	40482
39	11	40494	41335
13	12	40518	40594
45	10	40618	40619
20	12	40630	40977
11	1	40677	40756
6	3	40717	40741
45	6	40729	40800
20	6	40733	40831
10	6	40736	40848
43	6	40738	40834
13	12	40739	40761
38	6	40752	40845
28	13	40793	40861
22	6	40835	41086
25	13	40863	40950
18	6	40865	41646
13	6	40868	40950
22	13	40874	40972
13	12	40886	40895
44	13	40886	41397
6	1	40891	41126
44	39	40897	40898
42	38	40908	41160
44	9	40909	40923
18	13	40923	40950
43	39	40923	40956
44	25	40925	40949
45	12	40928	40931
44	43	40961	41015
42	13	40967	40968
20	13	40974	41335
13	1	40975	40992
44	1	40975	41031
45	44	40979	41326
45	13	40983	41296
44	20	40984	41329
44	10	40999	41006
13	3	41008	41009
20	12	41050	41088
25	12	41062	41078
22	20	41071	41078
12	6	41072	41073
16	11	41166	41402
25	10	41188	41189
25	12	41194	41400
16	9	41196	41912
16	12	41206	41415
16	6	41208	41969
16	10	41224	41302
20	12	41225	41228
18	9	41230	41403
25	16	41230	41900
17	16	41234	41891
18	16	41235	41891
42	25	41245	41250
12	6	41256	41379
16	1	41257	42496
13	1	41264	41382
45	16	41266	41304
18	12	41270	41271
45	42	41287	41440
43	42	41296	41505
12	1	41312	41480
38	13	41312	41389
44	38	41332	41394
22	18	41338	41339
44	10	41348	45901
25	22	41349	41382
22	13	41351	41393
42	38	41351	41393
44	22	41351	45965
44	12	41361	45450
25	11	41362	41432
13	12	41371	41376
13	3	41378	41389
44	3	41393	45873
20	12	41413	41421
42	12	41418	41419
45	12	41423	41424
28	13	41432	41435
39	11	41436	42065
17	1	41492	41514
22	18	41509	41510
25	22	41558	44446
49	48	41559	41560
13	6	41564	41910
20	10	41567	41568
11	6	41580	42272
12	6	41585	42267
12	1	41670	41671
38	6	41714	41757
6	3	41724	41749
18	6	41744	41786
28	6	41810	41886
13	11	41849	41857
18	6	41855	41906
43	16	41870	42477
45	16	41900	42464
43	6	41904	42168
20	16	41916	42468
20	6	41934	41993
45	6	41935	42001
13	11	41942	42044
20	11	41942	42016
16	3	41945	41946
16	12	42006	42007
39	12	42091	42113
45	42	42176	42231
17	6	42239	42868
44	39	42245	42263
42	38	42247	42270
13	12	42263	42336
20	12	42301	42302
44	6	42352	42396
39	12	42357	42437
16	9	42362	42387
11	6	42365	42405
12	6	42365	42408
38	16	42373	42477
12	1	42378	42441
13	11	42381	42381
11	9	42385	42448
16	3	42403	42404
16	11	42419	42420
16	6	42465	43460
17	16	42476	42495
25	16	42477	43417
18	16	42479	42493
11	1	42492	42514
39	16	42494	43752
11	6	42496	42611
16	13	42502	42588
11	9	42528	42529
28	16	42533	42565
18	9	42583	42584
22	16	42589	43178
16	10	42592	42816
16	1	42616	42824
10	6	42622	42744
13	6	42641	43441
18	9	42734	43846
11	9	42807	43198
44	6	42819	43442
10	9	42822	43043
44	16	42830	43437
9	3	42840	42841
16	13	42840	43962
10	6	42849	43453
38	6	42853	42889
20	1	42900	42957
12	1	42988	43064
16	10	42999	43263
44	9	43058	43088
38	9	43081	43082
17	1	43099	43685
44	43	43111	43112
45	11	43148	43149
40	13	43163	46203
40	6	43164	43645
44	40	43165	45950
40	39	43166	49639
18	6	43235	43236
22	16	43292	43358
20	12	43300	43329
22	20	43334	43335
13	12	43365	43382
16	3	43369	43370
25	12	43370	44454
17	12	43378	43593
17	11	43382	43626
18	12	43393	43489
17	10	43399	43400
6	1	43417	43967
6	3	43441	43442
28	16	43454	46502
45	42	43487	43528
43	42	43529	43530
42	39	43565	43739
18	17	43617	43854
44	39	43717	44473
43	16	43734	43790
11	9	43752	43753
17	1	43776	44187
40	17	43839	44118
40	18	43843	43865
22	17	43849	44169
39	16	43849	46526
43	39	43863	44033
39	18	43871	43876
18	13	43884	43931
18	16	43895	46017
28	18	43904	43928
25	13	43908	44112
22	13	43910	44116
28	13	43910	43954
25	11	43951	43952
38	20	43963	43970
42	6	43970	43971
11	9	44037	44038
13	1	44045	44104
13	12	44055	44112
28	18	44075	44085
22	20	44103	44514
11	6	44129	44174
16	13	44130	46194
28	13	44133	44138
43	42	44137	57072
43	17	44149	44188
38	17	44151	44188
45	23	44151	44152
23	20	44153	44190
23	10	44160	46065
20	17	44162	44179
43	23	44167	44185
38	23	44169	44225
42	23	44170	44189
17	3	44180	44181
42	17	44184	44185
17	10	44185	44186
43	39	44195	45416
23	22	44209	46067
23	12	44226	45455
44	23	44228	45887
25	10	44241	44441
44	25	44251	44452
11	9	44286	46489
38	25	44297	44446
25	23	44299	44450
25	3	44308	44446
17	16	44313	44314
22	1	44323	45616
42	25	44331	44347
25	6	44364	44373
22	6	44366	45494
25	16	44459	46513
25	6	44461	44474
11	6	44476	44477
44	9	44485	44486
12	6	44502	44597
25	9	44613	44704
20	11	44626	44627
25	6	44639	44675
28	18	44797	44898
43	40	44863	44923
44	39	44889	45127
16	6	44923	44924
13	6	44925	44926
12	6	44965	48229
11	6	44988	45030
43	25	45038	45039
25	9	45048	45088
28	18	45125	46006
20	1	45193	45306
18	11	45218	45254
25	11	45219	45255
28	11	45229	45255
13	6	45253	45268
10	6	45261	45454
44	6	45265	45490
6	1	45267	45444
23	6	45267	45453
6	3	45268	45448
38	6	45271	45445
38	11	45278	46554
43	6	45278	45443
11	10	45281	45670
43	25	45295	45317
42	11	45301	45302
44	39	45350	45386
39	6	45443	48616
16	6	45455	46532
13	12	45458	46235
13	6	45459	46193
44	39	45459	45475
16	12	45461	46526
25	12	45470	48235
18	6	45471	45641
11	1	45482	45518
28	6	45487	45638
47	19	45555	45557
19	16	45574	45618
20	1	45596	46265
25	9	45598	45885
19	12	45606	45615
19	10	45629	45643
43	19	45639	45653
38	19	45641	45655
42	19	45648	45656
19	1	45668	45679
19	6	45684	46189
19	12	45685	46236
25	19	45702	46228
19	13	45739	50392
19	16	45742	46189
19	18	45752	46032
28	19	45757	46176
43	40	45764	45802
11	10	45773	46557
40	22	45805	45806
44	39	45817	45946
43	39	45840	46040
44	38	45842	45879
14	13	45847	45848
44	9	45848	46272
14	9	45849	46059
39	38	45849	45877
40	23	45849	45861
44	14	45849	45869
14	3	45850	45920
40	14	45850	45917
14	10	45851	46086
16	14	45852	45853
22	14	45853	48497
14	11	45854	45893
16	11	45865	46187
14	1	45866	46086
44	12	45892	45948
44	13	45899	45914
25	9	45977	46072
44	1	45979	50417
25	18	46021	46030
10	9	46042	46203
12	11	46054	46127
44	22	46067	46281
40	23	46071	46100
43	39	46110	46125
44	23	46116	49991
19	18	46139	46207
23	1	46144	50037
18	13	46154	46199
19	9	46165	46500
28	13	46179	46187
18	11	46194	46214
44	11	46196	46206
22	13	46204	46219
22	18	46207	46216
44	19	46207	50453
18	10	46210	46211
44	13	46218	50399
18	3	46221	46222
11	1	46224	46274
19	1	46233	50504
25	9	46237	46277
23	19	46244	50007
18	12	46245	47664
13	1	46246	50429
18	6	46246	46507
23	13	46253	50003
14	10	46263	46359
18	16	46267	46513
14	1	46311	46312
25	18	46312	46313
19	11	46381	46392
20	11	46389	46508
20	1	46418	46539
13	9	46423	46504
25	18	46456	46497
10	1	46472	46562
23	9	46473	46486
14	10	46474	46946
44	9	46474	46496
44	22	46491	46515
19	11	46496	46542
14	1	46498	46512
43	39	46500	46501
40	1	46502	46550
23	22	46503	46503
40	38	46504	46693
43	13	46507	46556
20	19	46508	46529
22	16	46509	46841
38	13	46509	46523
40	11	46509	46566
44	43	46510	46530
11	3	46512	46568
42	19	46513	46536
39	11	46516	46596
42	13	46516	46524
43	23	46517	46538
38	23	46519	46539
44	38	46524	46546
42	23	46527	46533
44	10	46527	46534
19	3	46528	46541
19	10	46530	46551
44	39	46530	46560
16	10	46531	46817
40	19	46534	46556
13	11	46535	46564
39	1	46536	46560
38	16	46539	46818
43	16	46539	46805
44	3	46539	46544
39	19	46543	46558
39	13	46546	46559
3	1	46547	46570
13	3	46550	46563
19	16	46551	46552
40	13	46556	46557
16	1	46559	46567
20	16	46572	46573
12	11	46578	46579
46	1	46608	49897
46	44	46615	49862
46	19	46616	49865
28	12	46618	47211
46	13	46623	49858
46	23	46626	49862
18	6	46660	46684
20	16	46700	46805
39	16	46801	47010
18	6	46820	47135
16	12	46832	47003
16	6	46838	47006
18	16	46841	46991
25	16	46842	46992
28	16	46855	46983
28	6	46940	47077
22	16	46996	47309
16	10	46999	47286
38	16	47008	47297
40	18	47046	47111
18	9	47054	47109
28	18	47065	47077
28	18	47155	47635
28	25	47211	47240
40	16	47275	47521
39	16	47286	47483
16	6	47303	47457
16	12	47304	47482
39	11	47308	47338
25	16	47315	47457
18	11	47323	47333
28	16	47324	47439
18	16	47325	47444
16	11	47331	47348
40	11	47335	47346
28	12	47338	47420
28	6	47358	47438
38	11	47364	47485
40	12	47365	47488
42	11	47365	47414
20	11	47367	47406
43	11	47368	47475
45	11	47369	47404
22	11	47370	51286
10	9	47373	47659
11	9	47373	47699
11	10	47373	47485
14	10	47397	47454
14	11	47411	47460
40	11	47421	49644
39	11	47423	51236
16	11	47430	47585
25	18	47440	47633
22	16	47461	47680
16	10	47465	51027
11	6	47484	47759
25	11	47487	47491
16	14	47511	47538
42	16	47513	47698
39	10	47515	47516
45	16	47517	47686
38	16	47518	47705
20	16	47524	47699
28	12	47539	48210
49	48	47542	52508
16	3	47585	47665
43	11	47607	47611
38	11	47608	47634
18	6	47632	47654
28	6	47644	48401
28	25	47644	47669
40	18	47645	49633
18	11	47671	51086
10	3	47678	47713
39	10	47684	47772
11	10	47689	47689
40	10	47690	47777
40	16	47696	47717
16	11	47704	47715
39	16	47714	47770
10	6	47726	47745
16	12	47728	47745
12	10	47730	47731
28	10	47748	47753
12	11	48139	48583
22	12	48220	48751
18	12	48224	48251
14	12	48239	48501
43	12	48247	48790
11	9	48296	48651
14	3	48329	48442
22	6	48408	48753
18	6	48450	48476
38	6	48453	48474
14	6	48457	48464
43	6	48466	48471
43	11	48486	48643
45	14	48525	48634
20	14	48530	48631
42	14	48538	48559
18	6	48560	48629
28	25	48562	48596
38	6	48564	48788
39	12	48568	48569
25	11	48599	48636
25	22	48612	48679
43	25	48661	48693
14	12	48662	48699
38	25	48663	48682
42	25	48664	48676
14	6	48665	48701
25	20	48666	48667
45	25	48666	48681
25	3	48689	48695
45	6	48730	48743
11	9	48738	48745
42	12	48740	48782
20	12	48742	48778
20	6	48743	48773
45	12	48743	48744
25	19	48748	49452
44	25	48760	49447
46	25	48760	49457
25	23	48763	49448
25	13	48764	49461
40	12	48774	48814
12	3	48781	48785
39	6	48781	48858
39	12	48785	48853
25	1	48789	49448
11	6	48792	48793
10	6	48802	49554
16	6	48829	49524
12	10	48851	49557
11	9	48853	49064
16	12	48867	49537
38	11	48894	48913
22	20	48898	49301
20	14	48999	49014
45	14	49000	49071
43	14	49083	49095
38	14	49085	49089
14	12	49175	49514
16	14	49175	50550
11	9	49222	49885
11	3	49349	49591
39	28	49495	49531
40	25	49495	49629
25	3	49509	49534
25	11	49509	49640
43	25	49509	49555
38	25	49511	49551
28	9	49528	49559
25	22	49530	49564
25	20	49531	49549
39	6	49533	49572
22	18	49535	49552
28	11	49536	49545
40	28	49543	49577
39	12	49547	49591
11	6	49548	49593
25	9	49563	51258
40	12	49566	49686
43	6	49570	49669
28	25	49571	49581
20	6	49592	49656
45	6	49592	49628
43	12	49595	49717
38	12	49596	49724
43	28	49599	49617
28	6	49606	49619
42	6	49607	49648
42	12	49612	49613
28	12	49614	49618
20	12	49625	49666
43	11	49625	49626
45	12	49629	49662
28	3	49636	49637
40	20	49653	49773
42	40	49658	49774
9	6	49660	51029
12	3	49660	49736
22	12	49662	50964
45	40	49664	49799
11	6	49668	50959
12	9	49672	49725
12	11	49676	50850
18	6	49687	50825
28	10	49706	49707
18	12	49722	50805
40	39	49759	49785
45	42	49856	49869
28	1	49860	49894
39	19	49900	49923
44	39	49908	49924
39	13	49910	49927
39	1	49916	49965
39	23	49917	49925
43	19	49922	50482
19	6	49924	49931
10	1	49925	49944
16	1	49928	49934
19	3	49931	49932
13	3	49940	49944
44	38	49951	49971
20	19	49953	50470
38	1	49956	50420
43	13	49957	50390
3	1	49959	50009
22	13	49959	49989
43	23	49960	50026
38	23	49961	50058
45	19	49962	50447
6	1	49964	49964
20	1	49973	50430
22	1	49981	65057
23	20	49996	50018
23	6	50064	50824
23	3	50065	55291
23	11	50072	51244
44	22	50074	56294
23	12	50076	50194
19	6	50085	50113
22	18	50090	50097
25	6	50090	50141
44	42	50119	50137
38	6	50145	50146
45	42	50341	50342
22	18	50377	50377
13	6	50426	50507
13	12	50430	50467
39	13	50430	56514
13	11	50431	50516
44	11	50473	51249
19	3	50474	50475
44	3	50474	55320
44	23	50478	56292
44	39	50481	50502
39	19	50490	56521
39	10	50492	50653
19	11	50493	50607
44	12	50496	50948
23	12	50498	50508
13	10	50503	50653
25	10	50507	50562
19	18	50510	50518
23	19	50513	50514
25	19	50513	56492
39	16	50527	50651
19	16	50534	50642
19	10	50536	50655
16	13	50540	50652
43	16	50592	51030
40	38	50612	50969
40	3	50613	50644
43	40	50613	50971
40	10	50614	50970
12	10	50616	50655
16	11	50618	50648
40	39	50619	50620
43	10	50620	56633
23	12	50621	50644
38	16	50622	50751
10	3	50624	50680
16	12	50624	50641
44	10	50626	50674
22	10	50627	56882
40	16	50628	50930
45	40	50628	50946
16	3	50640	50675
11	10	50642	50658
44	16	50642	50669
10	6	50643	50650
40	22	50644	50972
45	16	50655	51018
20	16	50671	51019
40	9	50677	50950
40	1	50679	50952
13	11	50682	50698
16	1	50684	51081
16	9	50692	50818
10	9	50694	50875
10	1	50702	50878
38	14	50731	50742
42	14	50736	50737
40	14	50737	50742
14	10	50738	50742
20	14	50759	50972
45	14	50760	50973
23	12	50767	50831
44	39	50769	50770
13	11	50781	51238
6	3	50801	50807
22	18	50802	51134
12	3	50808	50947
43	6	50808	50809
20	1	50825	50838
38	12	50828	51014
25	6	50829	50880
12	1	50833	50849
6	1	50838	51024
40	6	50849	50958
44	10	50863	56282
46	7	50887	50899
18	6	50895	50955
13	6	50897	50898
6	3	50907	50965
38	6	50908	51043
39	7	50909	51060
43	6	50913	51812
23	6	50925	50953
19	7	50931	51050
13	7	50935	51063
44	39	50966	50981
20	6	50970	51306
40	11	50972	50972
44	40	50973	50973
45	6	50973	51286
14	6	50976	50996
16	6	50976	51024
40	39	50976	51014
14	12	50983	50984
40	13	50985	51005
16	12	50986	51009
40	19	50987	51003
16	3	51006	51007
42	6	51007	51008
22	14	51008	51278
7	3	51010	51011
20	12	51010	51283
45	12	51012	51283
44	16	51022	51023
25	16	51032	51302
10	1	51034	51041
43	11	51037	51109
22	20	51041	51104
11	7	51052	51070
19	16	51053	51297
22	7	51055	51152
38	7	51055	52440
16	13	51056	51275
9	7	51076	51077
18	3	51080	51081
45	7	51080	52421
7	6	51081	51286
12	7	51097	51301
18	10	51102	51152
38	18	51104	51158
11	1	51147	51295
6	1	51181	51262
20	18	51183	51664
18	7	51184	51675
45	18	51198	51644
18	6	51199	51252
18	12	51206	51254
9	6	51224	51255
14	11	51225	51232
11	7	51255	51675
45	11	51255	51692
38	6	51258	51814
11	6	51265	51286
12	11	51266	51283
42	11	51266	51281
20	11	51267	51691
22	6	51270	52401
42	6	51282	51302
42	12	51297	51298
18	11	51300	51684
6	3	51326	51827
12	3	51328	51580
22	12	51328	54567
39	6	51333	51334
12	9	51338	51536
14	9	51342	51378
44	6	51342	51830
23	12	51351	51529
25	16	51365	51406
6	1	51368	52819
25	9	51387	51387
12	1	51388	51389
22	14	51393	52059
14	6	51407	51817
14	12	51408	52055
11	10	51410	51553
22	11	51433	51434
25	16	51474	51749
11	9	51479	51499
11	1	51504	52134
25	9	51506	51617
44	7	51628	51637
7	6	51642	51693
11	6	51663	51829
11	10	51674	55314
44	39	51686	51721
14	11	51687	52104
16	6	51693	52031
22	16	51693	51847
18	10	51707	51760
23	12	51709	51733
23	11	51721	51738
22	18	51724	51748
25	9	51724	51945
38	18	51724	51749
18	12	51733	51765
12	3	51749	52129
18	3	51761	51764
18	9	51782	51850
25	18	51788	51887
14	10	51802	51803
13	6	51832	51834
16	12	51849	51850
25	6	51859	51992
18	16	51863	51879
14	9	51890	51913
10	9	51899	51900
28	27	51902	52035
19	16	51940	56475
18	16	51949	58962
14	10	52016	52021
11	7	52035	52112
14	3	52061	52062
20	11	52089	52108
12	1	52101	52531
16	9	52101	52212
20	14	52106	52181
45	11	52107	52112
14	7	52109	52189
45	14	52109	52183
16	6	52111	52205
16	1	52131	52204
43	12	52141	52293
23	12	52157	52516
38	14	52192	52206
25	6	52226	52227
10	9	52271	52272
13	10	52316	52664
44	39	52345	52669
25	16	52376	52890
44	7	52392	52434
22	7	52401	52534
11	7	52418	52437
12	7	52424	52432
7	6	52428	53680
20	1	52446	52447
25	7	52463	53390
19	7	52468	54624
12	9	52505	52529
11	1	52520	52799
20	11	52554	52558
25	6	52606	52614
25	18	52692	52712
22	6	52707	52817
18	13	52715	52719
13	6	52737	53191
13	11	52743	53512
13	12	52743	52744
22	13	52750	52800
23	13	52755	52769
11	6	52759	52786
13	1	52770	52777
19	11	52804	52805
20	1	52828	52857
20	11	52863	52934
25	18	52864	52870
13	7	52870	52871
44	39	52874	52999
18	13	52885	52896
16	13	52890	52895
22	6	52896	53889
11	6	52907	53170
39	6	52908	53676
44	6	52915	52970
25	6	52922	53052
6	1	52930	53720
22	7	53045	53046
19	11	53053	53115
44	6	53126	53392
48	17	53183	53206
48	14	53270	55623
17	14	53319	54312
10	9	53382	53435
13	6	53388	53679
25	7	53474	53838
25	6	53477	53672
25	18	53503	53504
44	6	53585	53696
19	6	53642	53668
10	6	53657	53848
38	6	53689	53843
42	6	53704	53757
45	6	53709	53710
20	6	53714	53753
6	3	53779	53849
23	6	53781	53852
44	6	53784	53879
11	6	53790	53877
12	6	53794	53877
39	6	53846	53887
13	6	53855	53874
25	6	53868	53868
6	1	53895	53901
25	7	54014	54097
22	6	54272	54274
25	18	54323	54394
6	1	54342	54609
24	17	54346	54386
45	42	54387	54395
12	10	54402	54444
39	12	54456	54461
12	6	54495	54982
12	7	54501	54561
39	6	54513	54536
11	6	54521	54543
44	6	54522	54536
9	7	54679	57722
17	14	54696	57598
25	18	54734	54742
25	16	54741	54744
22	6	54797	54878
39	7	54809	55224
12	11	54815	54816
12	7	54824	54953
44	39	54878	55121
19	11	54883	54940
25	18	54907	54908
22	6	54948	54951
25	6	54965	55074
39	12	54983	54990
13	7	54986	54995
12	3	54998	55306
12	10	54999	56687
25	18	55094	55183
25	1	55126	55262
18	13	55172	55195
12	1	55195	57127
13	11	55210	56396
20	3	55211	55215
39	3	55224	55428
44	39	55257	55403
13	3	55271	55428
25	16	55272	55448
6	3	55274	55321
7	3	55276	55325
3	1	55288	55289
43	11	55288	55289
22	6	55316	56982
19	3	55320	55417
25	3	55321	55414
18	3	55334	55406
16	3	55335	55407
11	3	55412	55456
12	6	55422	56082
22	3	55424	55494
25	18	55430	55431
23	3	55438	55460
44	3	55447	55457
12	3	55449	55485
10	3	55451	56653
6	3	55457	55458
20	3	55467	55665
11	6	55484	55652
11	10	55487	56895
45	3	55498	55610
7	6	55499	56482
22	20	55509	55510
23	12	55555	55556
22	3	55592	59744
44	39	55600	55960
25	6	55614	56057
9	3	55633	55667
25	1	55634	55635
22	20	55638	55639
44	3	55666	56286
11	3	55667	57273
23	3	55674	59314
11	6	55778	55782
25	18	55838	56052
13	6	55867	55911
16	13	55919	55920
44	13	55919	55969
18	13	55995	56015
22	20	56083	56084
19	11	56110	56364
44	39	56112	56484
23	22	56223	63010
22	20	56262	56337
44	6	56282	56321
44	19	56282	57677
44	13	56284	57441
44	7	56288	56393
25	6	56290	56372
13	6	56299	56314
11	6	56314	56315
44	25	56319	56488
18	13	56369	56476
19	9	56370	56704
43	39	56384	56385
13	7	56395	56396
16	13	56406	56477
44	16	56412	56474
25	6	56450	56451
49	24	56458	56479
44	11	56479	56508
19	11	56480	56517
25	22	56481	56526
44	6	56482	56483
19	7	56511	56693
48	24	56512	56521
44	7	56522	56691
13	7	56523	56691
19	1	56527	56705
24	17	56530	56531
44	22	56530	56556
44	1	56535	56697
13	1	56553	56720
25	1	56568	56595
19	12	56583	56595
43	19	56592	56731
7	6	56633	57006
10	6	56664	56901
43	13	56684	56724
20	1	56687	56688
19	12	56689	56718
44	43	56693	56719
20	19	56694	56719
25	18	56695	56699
42	19	56696	56704
44	22	56698	56699
12	6	56699	56991
44	42	56699	56704
45	19	56700	56716
38	19	56701	56738
42	13	56702	56703
44	38	56702	56716
44	20	56712	56719
38	13	56713	56726
19	11	56721	56740
39	19	56729	56747
42	7	56731	56732
39	13	56748	56749
19	18	56754	56768
16	13	56770	56771
44	7	56789	56790
12	10	56796	56855
47	19	56799	57287
47	44	56836	57288
47	13	56843	57289
11	6	56848	56849
10	3	56857	56858
42	7	56995	57001
11	10	57130	57154
22	10	57140	57181
10	6	57143	57314
12	10	57160	57161
10	1	57194	57369
39	6	57246	58371
25	6	57248	57876
7	6	57250	57337
22	6	57277	57299
18	11	57287	58327
11	1	57314	57326
18	6	57336	58318
12	1	57359	57503
19	18	57362	57377
39	19	57364	57389
44	39	57366	57383
19	11	57371	57404
44	11	57371	57390
43	19	57374	57519
13	11	57378	57402
38	19	57389	57503
44	43	57392	57477
44	38	57394	57505
19	3	57396	57397
20	19	57408	57507
38	13	57415	57442
22	19	57416	57668
44	20	57417	57499
43	13	57419	57440
45	19	57424	57496
20	1	57430	57713
20	13	57433	57434
45	44	57442	57452
22	13	57447	57456
13	9	57454	57732
19	1	57454	57599
11	9	57456	57534
43	39	57458	57850
13	1	57471	57500
7	6	57480	57503
13	7	57480	57509
13	10	57498	57499
19	3	57498	57529
44	22	57505	65110
25	13	57511	57593
44	12	57513	57527
13	11	57516	57591
39	19	57519	65517
13	6	57523	57591
19	13	57525	62650
23	19	57526	57625
44	9	57534	57752
19	10	57537	57669
19	7	57547	57679
44	10	57547	57548
44	13	57587	57759
13	10	57598	57743
22	13	57599	57708
24	17	57601	57676
13	12	57612	57613
44	7	57619	57620
13	1	57634	57718
11	9	57640	57677
7	6	57675	57744
25	9	57676	57714
44	10	57678	57755
23	13	57679	57716
19	16	57682	58957
11	7	57685	58179
43	11	57690	57754
12	9	57692	57767
44	38	57692	57715
44	23	57695	62990
44	12	57696	58834
22	10	57699	57762
25	10	57706	57737
10	1	57729	57759
13	6	57732	58390
39	10	57733	57734
9	3	57738	57751
23	9	57740	57749
23	10	57742	57743
38	10	57755	57777
12	10	57756	57764
22	11	57756	57757
25	18	57756	57765
43	10	57760	57782
24	17	57765	57965
20	9	57767	58960
45	9	57774	58935
20	10	57779	58955
18	13	57780	57834
16	13	57783	57837
45	10	57809	58909
13	1	57844	57862
44	13	57850	57851
44	11	57917	57924
17	14	57969	64474
43	39	57988	57993
25	18	58070	58070
44	13	58120	58234
7	6	58160	58161
44	11	58164	58198
11	7	58325	58353
7	6	58327	58340
44	6	58334	59064
38	6	58335	58377
23	12	58337	58661
22	9	58341	58401
44	11	58344	60766
23	11	58355	60765
22	11	58360	60761
22	6	58367	59122
12	6	58373	58413
12	11	58386	58850
11	3	58388	59762
